player hand total,player hand texture,dealer face up,player choice,expected value
4,hard,3,double,-11.71
20,hard,2,double,-42.42
20,hard,2,stand,15.93
20,hard,2,hit,-21.34
20,hard,2,surrender,-12.5
19,hard,2,surrender,-12.5
19,hard,2,double,-36.57
19,hard,2,stand,9.63
19,hard,2,hit,-18.27
18,hard,2,surrender,-12.5
18,hard,2,stand,2.8
18,hard,2,hit,-15.38
18,hard,2,double,-31.62
17,hard,2,double,-26.49
17,hard,2,surrender,-12.5
17,hard,2,stand,-3.79
17,hard,2,hit,-13.53
16,hard,2,stand,-7.28
16,hard,2,double,-22.88
16,hard,2,surrender,-12.5
16,hard,2,hit,-11.84
15,hard,2,stand,-7.26
15,hard,2,double,-20.14
15,hard,2,surrender,-12.5
15,hard,2,hit,-10.38
14,hard,2,hit,-9.25
14,hard,2,stand,-7.01
14,hard,2,double,-18.5
14,hard,2,surrender,-12.5
13,hard,2,double,-15.05
13,hard,2,surrender,-12.5
13,hard,2,hit,-7.74
13,hard,2,stand,-7.25
12,hard,2,double,-12.49
12,hard,2,hit,-6.03
12,hard,2,surrender,-12.5
12,hard,2,stand,-6.96
11,hard,2,surrender,-12.5
11,hard,2,double,11.71
11,hard,2,hit,6.2
11,hard,2,stand,-6.91
10,hard,2,surrender,-12.5
10,hard,2,hit,4.9
10,hard,2,double,9.62
10,hard,2,stand,-7.47
20,soft,2,double,9.43
20,soft,2,surrender,-12.5
20,soft,2,hit,4.6
20,soft,2,stand,16.06
19,soft,2,surrender,-12.5
19,soft,2,double,5.78
19,soft,2,stand,9.16
19,soft,2,hit,2.83
18,soft,2,surrender,-12.5
18,soft,2,double,2.7
18,soft,2,stand,3.19
18,soft,2,hit,1.56
17,soft,2,surrender,-12.5
17,soft,2,double,-0.35
17,soft,2,stand,-3.69
17,soft,2,hit,0.05
16,soft,2,double,-2.41
16,soft,2,stand,-7.03
16,soft,2,surrender,-12.5
16,soft,2,hit,-0.35
15,soft,2,surrender,-12.5
15,soft,2,stand,-6.87
15,soft,2,double,-1.3
15,soft,2,hit,0.3
14,soft,2,hit,0.87
14,soft,2,surrender,-12.5
14,soft,2,stand,-7.08
14,soft,2,double,-1.79
13,soft,2,surrender,-12.5
13,soft,2,stand,-7.09
13,soft,2,hit,1.0
13,soft,2,double,-0.93
12,soft,2,surrender,-12.5
12,soft,2,stand,-7.25
12,soft,2,double,-1.32
12,soft,2,hit,2.06
9,hard,2,surrender,-12.5
9,hard,2,double,1.69
9,hard,2,hit,1.7
9,hard,2,stand,-7.87
8,hard,2,surrender,-12.5
8,hard,2,stand,-6.86
8,hard,2,double,-5.97
8,hard,2,hit,-0.59
7,hard,2,surrender,-12.5
7,hard,2,double,-10.71
7,hard,2,stand,-7.01
7,hard,2,hit,-2.91
6,hard,2,stand,-7.17
6,hard,2,double,-13.44
6,hard,2,surrender,-12.5
6,hard,2,hit,-3.15
5,hard,2,stand,-6.83
5,hard,2,surrender,-12.5
5,hard,2,double,-14.52
5,hard,2,hit,-3.56
4,hard,2,double,-14.72
4,hard,2,stand,-7.33
4,hard,2,surrender,-12.5
4,hard,2,hit,-2.81
