player hand total,player hand texture,dealer face up,player choice,expected value
4,hard,3,surrender,-12.5
20,hard,2,stand,15.8
20,hard,2,hit,-21.33
20,hard,2,double,-42.66
20,hard,2,surrender,-12.5
19,hard,2,stand,9.45
19,hard,2,hit,-18.27
19,hard,2,double,-36.73
19,hard,2,surrender,-12.5
18,hard,2,stand,2.78
18,hard,2,hit,-15.64
18,hard,2,double,-31.66
18,hard,2,surrender,-12.5
17,hard,2,stand,-3.77
17,hard,2,hit,-13.52
17,hard,2,double,-26.88
17,hard,2,surrender,-12.5
16,hard,2,stand,-7.04
16,hard,2,hit,-11.8
16,hard,2,double,-23.36
16,hard,2,surrender,-12.5
15,hard,2,stand,-7.17
15,hard,2,hit,-10.41
15,hard,2,double,-20.66
15,hard,2,surrender,-12.5
14,hard,2,stand,-7.23
14,hard,2,hit,-9.11
14,hard,2,double,-18.13
14,hard,2,surrender,-12.5
13,hard,2,stand,-7.16
13,hard,2,hit,-7.6
13,hard,2,double,-15.57
13,hard,2,surrender,-12.5
12,hard,2,stand,-7.08
12,hard,2,hit,-6.6
12,hard,2,double,-12.96
12,hard,2,surrender,-12.5
11,hard,2,stand,-7.14
11,hard,2,hit,5.97
11,hard,2,double,11.71
11,hard,2,surrender,-12.5
10,hard,2,stand,-7.01
10,hard,2,hit,4.4
10,hard,2,double,9.14
10,hard,2,surrender,-12.5
20,soft,2,stand,15.88
20,soft,2,hit,4.53
20,soft,2,double,9.12
20,soft,2,surrender,-12.5
19,soft,2,stand,9.25
19,soft,2,hit,3.15
19,soft,2,double,5.96
19,soft,2,surrender,-12.5
18,soft,2,stand,3.04
18,soft,2,hit,1.57
18,soft,2,double,2.71
18,soft,2,surrender,-12.5
17,soft,2,stand,-3.75
17,soft,2,hit,-0.18
17,soft,2,double,-0.17
17,soft,2,surrender,-12.5
16,soft,2,stand,-7.22
16,soft,2,hit,-0.66
16,soft,2,double,-1.71
16,soft,2,surrender,-12.5
15,soft,2,stand,-6.97
15,soft,2,hit,-0.02
15,soft,2,double,-1.78
15,soft,2,surrender,-12.5
14,soft,2,stand,-7.24
14,soft,2,hit,0.54
14,soft,2,double,-1.48
14,soft,2,surrender,-12.5
13,soft,2,stand,-7.17
13,soft,2,hit,1.05
13,soft,2,double,-1.57
13,soft,2,surrender,-12.5
12,soft,2,stand,-7.27
12,soft,2,hit,1.86
12,soft,2,double,-1.82
12,soft,2,surrender,-12.5
9,hard,2,stand,-7.12
9,hard,2,hit,1.71
9,hard,2,double,1.88
9,hard,2,surrender,-12.5
8,hard,2,stand,-7.19
8,hard,2,hit,-0.52
8,hard,2,double,-5.71
8,hard,2,surrender,-12.5
7,hard,2,stand,-7.01
7,hard,2,hit,-2.61
7,hard,2,double,-10.48
7,hard,2,surrender,-12.5
6,hard,2,stand,-7.16
6,hard,2,hit,-3.49
6,hard,2,double,-13.84
6,hard,2,surrender,-12.5
5,hard,2,stand,-7.06
5,hard,2,hit,-3.01
5,hard,2,double,-14.07
5,hard,2,surrender,-12.5
4,hard,2,stand,-7.07
4,hard,2,hit,-2.97
4,hard,2,double,-14.48
4,hard,2,surrender,-12.5
